video_id,job,id
dGkGi1Ttnec,0,0
-QSFpj_-LAk,0,0
9WfMKQepxe8,0,0
DbaH2gy5cxc,0,0
RlIjkO28B70,0,0
FY4X-qCw7_I,0,0
j-e7FGKCXOE,0,0
aqED_rHSzRc,0,0
dPGELdIWTbI,0,0
dL87CvR3lA0,0,0
WDrtO0eJic0,0,0
ohEhiP69BBw,0,0
1vydHN4IGJc,0,0
IQt8lhCOwVo,0,0
sluxMSIHAEc,0,0
noShOIJ3JzI,0,0
CJKP3fLzeDk,0,0
Fmn3ZOwZG14,0,0
reUV0cDfVCE,0,0
ALVazRI-aso,0,0
nTa-o1BkyrE,0,0
3oJtPJo6838,0,0
GQBGIXsSsBo,0,0
3PwWdTg3Oyg,0,0
PqyOD46g4tw,0,0
RN10fB5cQW4,0,0
Yw_w9S16HlY,0,0
TKaCLWcqeL8,0,0
kiAuaOR_0io,0,0
pLQ0Q5CNoTU,0,0
xsu3dO0enVo,0,0
kAALy5Lo1D4,0,0
emvpolZ0nJg,0,0
o088-ElkGXY,0,0
mCeeOBFyDt0,0,0
fPNybX0RIYk,0,0
VOx70rRscEo,0,0
_z6VXayfF3E,0,0
r8Um8pEJl2Y,0,0
LQbQRT0_Xas,0,0
XYAMh6j-5Fc,0,0
XUk6WeqYCwM,0,0
E6X042-0cgM,0,0
BLBiR9P6LRg,0,0
7rG03hFNu0M,0,0
5rqy6k7CqT8,0,0
_iIl-ykPECY,0,0
_lG2fI5J0Pw,0,0
cJe0DILX2uo,0,0
PzqcqgDQQW8,0,0
DaiIb7atfZg,0,0
2R0PJ68gAuo,0,0
ECdWVLNzDig,0,0
QDQ7KV1tZfU,0,0
kgrhJLHQkWs,0,0
lB2kj-cJk1k,0,0
fzRJXzIYCMs,0,0
3IOVxTiXY2s,0,0
3ujHk9Zvq6s,0,0
v4osiTba4Dk,0,0
uHDao-FoclQ,0,0
2L9nviVFPm8,0,0
jX77fEm_xKw,0,0
IWONQ2fflhA,0,0
n3mIwyCo9RQ,0,0
wRQoOocWGfc,0,0
IXAbPVvTS3E,0,0
IDBEUyGzzus,0,0
xNBBs-Dlv8Y,0,0
g5kZYz1M_qE,0,0
0BFIGdokw18,0,0
8_GF-Hn0yoU,0,0
Jc3h9QGOmq0,0,0
T34g7lpxgF8,0,0
cgf8VRYvaG0,0,0
nVieqA2YVh8,0,0
5xAc8IR1E7w,0,0
wIWXMUdWOwg,0,0
GxnVN3p3v6c,0,0
lkTCcvo9y_o,0,0
dKtLHO1sboY,0,0
h9bwIDVRqdA,0,0
4yhZXpKMjLk,0,0
Ouuas0kvI5g,0,0
FzGIPoRum-A,0,0
r1AYf95LzIQ,0,0
NkByFCzwAT8,0,0
bnZ5BciiWHs,0,0
62d-Crnj-LA,0,0
dXegeEV1hP4,0,0
o7ZrWvcECyA,0,0
0HSJheDS2wg,0,0
mkC0PvVgFWo,0,0
lDhfFWTxMnk,0,0
SRJJXs_eS3Y,0,0
4ppGlYrrO48,0,0
RnNJep03aYQ,0,0
3fSl1BLE-_U,0,0
wrutRK0Qcgg,0,0
YotNjMnHeIg,0,0
CkEa63moOLU,0,0
9IQdBzOFKYo,0,0
ENJYrdwZnZM,0,0
QJGIKF2ydYg,0,0
yYf2MjI9xR4,0,0
X7qPMeSto_M,0,0
TO9AvrO8__8,0,0
2Okq-z3Fcn0,0,0
9eReCahvAOw,0,0
g4W5u4TRWFM,0,0
TFf8HTv1n58,0,0
VNkrSe-GrZI,0,0
uXN8LdWRk-E,0,0
xxECaXZuXW0,0,0
hr4-4Pe4VVk,0,0
oTx5QfdUN80,0,0
W8qmQATh8uw,0,0
44XruwVkGVI,0,0
8DSF81_Ql_A,0,0
KME2Ca62Z0s,0,0
aOeFFrTkveM,0,0
bWiCHGU0j0k,0,0
5mLvzSUHhWc,0,0
oTkWNI2Ff6w,0,0
P-ehe2i448E,0,0
gqHveeeBei0,0,0
7JgcA2KrO7w,0,0
bSMBjTfNWx4,0,0
xMTX4Bjicfs,0,0
pXlt4ixhTTY,0,0
t8UwroVXWbI,0,0
UA1RWKmZeTQ,0,0
jTr4eb7Tb94,0,0
e835i8oUce0,0,0
Rnw4IQxRD_U,0,0
0vblIwX49WQ,0,0
rthSOVvyk2c,0,0
5LNhVc5wPco,0,0
x4FNsw4C4KU,0,0
rWiaSQ4FBOs,0,0
sZ77atl7jCY,0,0
6P0g-sO_fzM,0,0
i1UB-bE7czE,0,0
AjfMIeWbi28,0,0
7OClAhBvHak,0,0
4N97lS3mXlA,0,0
P82zyoPsJB0,0,0
1U3Z8hioPwg,0,0
0Zn0J4Z2HHU,0,0
0Dcbpy46xWI,0,0
0qTW2o7Vrjo,0,0
UT70eGxkOqU,0,0
jktMJERgLlM,0,0
KO1GWu95_qw,0,0
Lk33-bosb4Q,0,0
Tn0k7TZA8-g,0,0
4fjYRUPlj44,0,0
