video_id,job,id
dmAf2-FusM4,0,0
DqCGEJDxP9o,0,0
fZBJRPvQ8Wc,0,0
32Nh99_HiIU,0,0
NV0BpC1X_-Q,0,0
k7NpxL6Uv5Q,0,0
SyjzSiBh2FQ,0,0
ExNaGYyO6tM,0,0
qOZEveD5-Nc,0,0
-T-pRHvHGOk,0,0
NQ4UbBvi5YU,0,0
YjpHoiPHZ7U,0,0
Xy-dhI5dNYU,0,0
zVLJI3PhJoI,0,0
y1So9EWuW8E,0,0
Ca3uP2V5xUU,0,0
8PcLsTPNREk,0,0
kjGlMtQeGIo,0,0
xm1EHrT5aGk,0,0
Fd90uIWzdCM,0,0
EuFN_CUwV64,0,0
_vgnEdSjYkE,0,0
wvWCOROWU3U,0,0
YaCNwocAqsY,0,0
XaBmwRRk-ys,0,0
UmsTsVbGfNk,0,0
kBNJ4BrYn5c,0,0
ULNTvShWonQ,0,0
omCum7eIFw8,0,0
FnYgDzcAKJ0,0,0
1BZ5vWlLYb0,0,0
sPh1hFIiGDM,0,0
MKYWa9-M4WU,0,0
vwTxv0ZWnRg,0,0
WqUa1-M1Cf8,0,0
KGVeFVdfrz8,0,0
zy7pG05PFn4,0,0
m9NFG-SXNl0,0,0
qLMmSgIIhDQ,0,0
Yq-Pk8_Uguw,0,0
Fk7GaNer2xg,0,0
wjJMf92_GfM,0,0
jsS-_nQlIt4,0,0
fJRPi4RpRm4,0,0
CbQT0qQPU_A,0,0
1dzDjkaBkLI,0,0
17IZQEpI6no,0,0
HuMUwRy4YFE,0,0
x8gNuxctkjs,0,0
33H1AYJjGHQ,0,0
C2uHHUXpSUk,0,0
xjDM3iuDO3M,0,0
INGnoJZRqPQ,0,0
DUooytur9Cc,0,0
x9wtD0x_s_g,0,0
9nuoOKVq1Ng,0,0
pDGvgd3SjOY,0,0
0AVZLy-zyCI,0,0
Yg3x_iT6KgQ,0,0
0xiBsz0FT0k,0,0
2hqrnHNHifU,0,0
v9yMSUCcoLU,0,0
CY2G43H-gQw,0,0
tIp39gTeSfc,0,0
LleddVS0Dlw,0,0
CfRroCt-j8U,0,0
XkKcWK5pH1M,0,0
q87No58lyH0,0,0
ccCwvyp6moU,0,0
oELTswDHd5M,0,0
IcmdBAkT2hk,0,0
JpE4sOn-hNc,0,0
mFkJiZ8m4AI,0,0
-gUL_xKxJhg,0,0
PW1xqW0zkZA,0,0
1uDIP6CCv4w,0,0
Mo_NySmwPCI,0,0
7jE-tKf1ZS4,0,0
UxiC0xSGJEA,0,0
Jmumy9JC_aQ,0,0
Ykr5KkRsILc,0,0
PzLdYwPgXNg,0,0
RlQmi3_s5dw,0,0
elZOC6To8sI,0,0
iLqdtSiKCnE,0,0
lTSRf0_-m6U,0,0
iw4LMXWgruA,0,0
nt8SuZxGiWE,0,0
1h2y01sYreU,0,0
0guqu2uDpUg,0,0
