video_id,job,id
aLLGgVD7kiY,0,0
Ri1plPmRoYg,0,0
m27_RcroYjs,0,0
IXCk_GV8GCs,0,0
m8F9GJbZUgc,0,0
Pgy814gWeHg,0,0
6KI_S1TdtvA,0,0
GD7LyAwHtWo,0,0
jHQwgCVEbXM,0,0
0qM0Sa232oE,0,0
qW0euQ8imAs,0,0
cislM5APDF0,0,0
NG5CnritbEA,0,0
RxENeV3fpzw,0,0
kR-OP6F7iYA,0,0
aAf2_N0TNV4,0,0
Qg7bUL0TyWQ,0,0
bFs6VsnkygE,0,0
2209KOSeKJo,0,0
Twmc0nJQDS0,0,0
I-Mjv4G98Dg,0,0
5zBWTR3XNxM,0,0
LMjxmnrEZLM,0,0
M8Xu_rVibGg,0,0
bM4nj1qccG4,0,0
5iZaIj-6Zsw,0,0
rmokdjfEwLM,0,0
qMYEnQgx9dk,0,0
kkS8jEB4SRA,0,0
s4YMBKUa7Ok,0,0
RxjXzsYU3rQ,0,0
9dTlcB8Jj1g,0,0
QsNMmePMZmo,0,0
OvqVEdrXjXw,0,0
DtRwDg9i4DU,0,0
T7kVTLPn5jM,0,0
Y3o6PZLZFP8,0,0
4pYmUoJvGAo,0,0
ZMRCvlPJjKA,0,0
A1_yPu-JKng,0,0
d8rH2bY17cw,0,0
k6HbkRR-mIQ,0,0
7Je2ro-nMq4,0,0
BpEskbTaKWE,0,0
obVAdvNxGEY,0,0
fHsBBeXQWFs,0,0
xSqXAIN0AyQ,0,0
di2yC06tf6E,0,0
BZLLXUui8JY,0,0
yp8PCM9Z31M,0,0
G8ZntKfiCZc,0,0
bYicoczY37c,0,0
DkQpYWJ_gWU,0,0
hcKr9akRSrU,0,0
gqjLtnbH4fI,0,0
3EE1duSz7ms,0,0
H1JSx4jciqs,0,0
c6HcLIOgq_0,0,0
bTlSlLkFxow,0,0
slom02plhiw,0,0
muHJNXmMZ9g,0,0
ght3IlP2OK4,0,0
fuC8ZvQx36k,0,0
ep0ROcqbJKI,0,0
Re2vEqN6TOs,0,0
3iXebVC3Q4k,0,0
e1GvlXJ9VVk,0,0
8WS_BaHBEAI,0,0
Zi0X0lTa830,0,0
_XnmH3wofW0,0,0
qwAuTL3Bbu4,0,0
C1UlrSm47t8,0,0
i2RgCxZlm_s,0,0
IHx5_wu4o-g,0,0
IkB0W-HIFgk,0,0
exBIqEFFz-k,0,0
1bCk6Yg2gQs,0,0
kaXfQAkiTnU,0,0
zlq_zolWIk4,0,0
0b46dlXufYE,0,0
ptF50d8EWjM,0,0
ybqXrWtSf_U,0,0
AgIa2_g_axU,0,0
WT3LY_XJ-78,0,0
ZYxAiJNOYVw,0,0
QzO3B0fNF3I,0,0
OtnHAn32Ybc,0,0
h9TZd3_E7JU,0,0
fl6T9KPbMYc,0,0
dGz7gXM4AkE,0,0
yG0QXIc4MLw,0,0
OBGinowoYu4,0,0
pEK9sgySgkg,0,0
7kgIb6YHKF8,0,0
OuggTowrlTI,0,0
-ihza2-TtSM,0,0
3QxopgFfbnk,0,0
R28IYhGlzgg,0,0
8heaFgRUAiI,0,0
SivWiO99kTY,0,0
EsheoTId5uQ,0,0
gH4xqTBqnfo,0,0
PTC-zir08cY,0,0
rtZdBD0AWbk,0,0
89kjcGpvVdA,0,0
ZAWoxLCF0PE,0,0
oHtJv9kmw0w,0,0
zMs4Aed37Sc,0,0
Opxqg89zCKg,0,0
DDJ5vmCbIrI,0,0
DbBDhL2vtpY,0,0
N_KyA7Alwjw,0,0
73nrpQ9sb6M,0,0
Xt0Qvb6KCzM,0,0
r0whCnN_4tM,0,0
OfvbG64_dzs,0,0
Yf4onKMzIKw,0,0
rxzWlrtDST4,0,0
mZS5dwsyF8s,0,0
LXtokLy8iAI,0,0
U6b26iEnDTI,0,0
GY8baSnyCKM,0,0
ETwYo74rdPE,0,0
FuvlfWCN65U,0,0
R0bQEKHO3DA,0,0
ADEPb3mh9kM,0,0
Z6RAROaKJ9A,0,0
9p7c4SdN7sw,0,0
aLd8mtxkUV0,0,0
B2kojA6Ofuk,0,0
4NT6DokwxbU,0,0
Qiz4tXCSWpA,0,0
aDJrmKzAVoA,0,0
yEN6XBvkp2E,0,0
f5zBkmWFrXg,0,0
LuBQi7km8BA,0,0
Vx3j9dtM5fM,0,0
_T0yP3Qpw98,0,0
PAU23cwYvFw,0,0
PjU0WRkYePE,0,0
JQ2OK1lBWqM,0,0
Tmka8n39lXE,0,0
lI1t2GmYQqg,0,0
yNPWCGenpDA,0,0
-oTtgNaMc6Q,0,0
FNEjTLc31oI,0,0
Wgo7qskbYiM,0,0
XtHbllnZJQ0,0,0
0ZB9Wuykk-M,0,0
e-SEThhojHI,0,0
0wx1_-xST8A,0,0
BfCO-xpvqx8,0,0
sc7dedBqZHM,0,0
gI0bwp5YBVk,0,0
mDqdz4xljOw,0,0
Dvtatlgutdg,0,0
l4V8dmbDgo4,0,0
7KGh1_klxgI,0,0
CU5Ozx0nSUE,0,0
ere2QzvJX7c,0,0
FGp5SkNe2Qk,0,0
NdC60zTzTP4,0,0
ENIgZECs1fQ,0,0
cCLCKil6FmI,0,0
4VmOzRXACOo,0,0
D38KThTQIZA,0,0
N3VTjrVlRQQ,0,0
Vq_olTI5KmA,0,0
RKuef41X3Dk,0,0
s6gAYyT3s4o,0,0
80CizhNOSQ0,0,0
LVEhABccI-Q,0,0
4_vpSbnt5cY,0,0
11PtiGdVN-c,0,0
ln8Os-B6ECE,0,0
UBi9ZwxcAd8,0,0
BHrcR80xk2A,0,0
TtmHYOCnDAs,0,0
urGfqoYZ9ic,0,0
M7qOiLiKTpg,0,0
4dWVSJPKQzw,0,0
QhajCLx-hr4,0,0
xLizlIPSFhI,0,0
Jbk9YHLwttk,0,0
nQCKq7to-dE,0,0
DUOJsrq827o,0,0
sozlw7pAgbI,0,0
gaxrEzup_7w,0,0
hCH3N5bUIY8,0,0
hzf7kchBLao,0,0
usjbBrtXrlI,0,0
2K57qB_t-H4,0,0
mmOZgsKWAD4,0,0
6ixsCitozvM,0,0
7z0sNylVSyc,0,0
KtA_onCLYro,0,0
